Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
NSVR-2,CHISQ3,TSVD2,1125.1159418097209,657.1745331363088,25.758648915265155,6.3947706425230715,675.9522590631275,19.849276761375314
NSVR-2,MIT2,DL1,20577549.43349152,25231755.204406805,1775.0408139522249,2146.0371300442407,170885057.89627564,9864.192072110902
NSVR-2,MIT2,FA1,1413.7243961650863,516.1484570733368,33.03118969286652,4.392128024109934,1301.4875090837313,35.72361704491592
NSVR-2,MIT2,ICA1,1343.2378391008435,427.65136663852144,31.509522229953387,2.2939218712364764,1232.5526634672185,34.73401258746345
NSVR-2,MIT2,ICA2,1399.9818663408391,424.52853746624396,32.6319602504725,2.337367291050424,1256.2599144573533,35.189700673345
NSVR-2,MIT2,IPCA1,1343.229100680111,427.23187109932894,31.516882347558692,2.303014410638036,1231.3033904313013,34.71277370534881
NSVR-2,MIT2,IPCA2,1365.375215877004,428.7404178146025,31.981154864851106,2.3638580488615646,1246.9738578268334,34.98657259711565
NSVR-2,MIT2,KPCA1-2,1377.3427191252817,461.21265211765916,31.776761672384858,2.3920495533480723,1254.5424984679908,35.01846662616247
NSVR-2,MIT2,KPCA1-3,1404.2033894563147,479.22545485345574,32.0741089224394,2.475232871741051,1281.3213480995903,35.371601139721626
NSVR-2,MIT2,KPCA1-4,1426.2606291727311,488.344710313364,32.41621265845647,2.58704939922372,1308.2169464874676,35.73194243650169
NSVR-2,MIT2,KPCA1-5,1446.8475128470889,499.3046517844296,32.55680150805096,2.4310823028486555,1332.3066405129643,36.06527733960374
NSVR-2,MIT2,KPCA1-6,1454.3762559195522,489.33960791657427,32.39751671305697,2.01019556094288,1350.4125946377367,36.32553528210345
NSVR-2,MIT2,KPCA1-R,1301.0008286149812,376.8973875551747,30.773572855172652,1.2470087859168455,1206.9719847437198,34.36575929089428
NSVR-2,MIT2,KPCA1-S,1279.1076813123539,362.2970069344585,30.99195109651731,1.9067665111797056,1218.7687465673514,34.58023647543186
NSVR-2,MIT2,KPCA1-C,1272.620448024299,228.763332968304,31.31967685843342,0.5172724784641006,1253.3076621667099,35.1030763971732
